,Image,Dice_base,K
477,CHNCXR_0504_1.png,0.8728242980399981,5
478,CHNCXR_0504_1.png,0.91217731615891,7
479,CHNCXR_0504_1.png,0.91217731615891,9
480,CHNCXR_0180_0.png,0.7883093896739828,1
481,CHNCXR_0180_0.png,0.8465728499700585,3
482,CHNCXR_0180_0.png,0.8983246234245312,5
483,CHNCXR_0180_0.png,0.8983246234245312,7
484,CHNCXR_0180_0.png,0.8983246234245312,9
485,CHNCXR_0573_1.png,0.8243942683976804,1
486,CHNCXR_0573_1.png,0.8885839006517612,3
487,CHNCXR_0573_1.png,0.9015899399118323,5
488,CHNCXR_0573_1.png,0.9015899399118323,7
489,CHNCXR_0573_1.png,0.9015899399118323,9
490,CHNCXR_0378_1.png,0.8248183011695656,1
491,CHNCXR_0378_1.png,0.8542411870121627,3
492,CHNCXR_0378_1.png,0.8542411870121627,5
493,CHNCXR_0378_1.png,0.8542411870121627,7
494,CHNCXR_0378_1.png,0.8542411870121627,9
495,CHNCXR_0141_0.png,0.8176708367154645,1
496,CHNCXR_0141_0.png,0.9136311328721509,3
497,CHNCXR_0141_0.png,0.9136311328721509,5
498,CHNCXR_0141_0.png,0.9136311328721509,7
499,CHNCXR_0141_0.png,0.9136311328721509,9
500,CHNCXR_0328_1.png,0.8146026446426218,1
501,CHNCXR_0328_1.png,0.8330998276889383,3
502,CHNCXR_0328_1.png,0.8550006643509291,5
503,CHNCXR_0328_1.png,0.8608503146727472,7
504,CHNCXR_0328_1.png,0.8624885074385105,9
505,CHNCXR_0404_1.png,0.8762260625875758,1
506,CHNCXR_0404_1.png,0.8994739522816624,3
507,CHNCXR_0404_1.png,0.8994739522816624,5
508,CHNCXR_0404_1.png,0.9274088606042867,7
509,CHNCXR_0404_1.png,0.9274088606042867,9
510,CHNCXR_0648_1.png,0.7897710506831187,1
511,CHNCXR_0648_1.png,0.8337087695100183,3
512,CHNCXR_0648_1.png,0.8799931627986479,5
513,CHNCXR_0648_1.png,0.8799931627986479,7
514,CHNCXR_0648_1.png,0.8799931627986479,9
515,CHNCXR_0045_0.png,0.8654909758668274,1
516,CHNCXR_0045_0.png,0.8654909758668274,3
517,CHNCXR_0045_0.png,0.8654909758668274,5
518,CHNCXR_0045_0.png,0.8654909758668274,7
519,CHNCXR_0045_0.png,0.8654909758668274,9
520,CHNCXR_0176_0.png,0.7870813075647507,1
521,CHNCXR_0176_0.png,0.8308838673222047,3
522,CHNCXR_0176_0.png,0.8308838673222047,5
523,CHNCXR_0176_0.png,0.8379949434577018,7
524,CHNCXR_0176_0.png,0.8379949434577018,9
525,JPCNN081.png,0.9275456172107442,1
526,JPCNN081.png,0.9275456172107442,3
527,JPCNN081.png,0.942530706625876,5
528,JPCNN081.png,0.942530706625876,7
529,JPCNN081.png,0.942530706625876,9
530,JPCNN059.png,0.8665404440460275,1
531,JPCNN059.png,0.9079044235682724,3
532,JPCNN059.png,0.9135765265436723,5
533,JPCNN059.png,0.9135765265436723,7
534,JPCNN059.png,0.9135765265436723,9
535,JPCLN131.png,0.8508696773718055,1
536,JPCLN131.png,0.8508696773718055,3
537,JPCLN131.png,0.8508696773718055,5
538,JPCLN131.png,0.8508696773718055,7
539,JPCLN131.png,0.8508696773718055,9
540,JPCNN087.png,0.8497120476414057,1
541,JPCNN087.png,0.8497120476414057,3
542,JPCNN087.png,0.8506586022353964,5
543,JPCNN087.png,0.8640753013494693,7
544,JPCNN087.png,0.8718582994926001,9
545,JPCNN037.png,0.8241188087879228,1
546,JPCNN037.png,0.8241188087879228,3
547,JPCNN037.png,0.8331312270842505,5
548,JPCNN037.png,0.8477513368764323,7
549,JPCNN037.png,0.8477513368764323,9
550,JPCNN056.png,0.8888378748175558,1
551,JPCNN056.png,0.8888378748175558,3
552,JPCNN056.png,0.9141177146578308,5
553,JPCNN056.png,0.9141177146578308,7
554,JPCNN056.png,0.9141177146578308,9
555,JPCNN027.png,0.8970129357810172,1
556,JPCNN027.png,0.8970129357810172,3
557,JPCNN027.png,0.8970129357810172,5
558,JPCNN027.png,0.8970129357810172,7
559,JPCNN027.png,0.8970129357810172,9
560,JPCLN119.png,0.8481627319760564,1
561,JPCLN119.png,0.9095220574857176,3
562,JPCLN119.png,0.9095220574857176,5
563,JPCLN119.png,0.9095220574857176,7
564,JPCLN119.png,0.9095220574857176,9
565,JPCLN139.png,0.8934482875524504,1
566,JPCLN139.png,0.8934482875524504,3
567,JPCLN139.png,0.8934482875524504,5
568,JPCLN139.png,0.8934482875524504,7
569,JPCLN139.png,0.9190900287775672,9
570,JPCLN022.png,0.794801424466569,1
571,JPCLN022.png,0.794801424466569,3
572,JPCLN022.png,0.794801424466569,5
573,JPCLN022.png,0.9077829091445495,7
574,JPCLN022.png,0.9077829091445495,9
575,JPCLN030.png,0.8212502777973516,1
576,JPCLN030.png,0.8522434266842847,3
577,JPCLN030.png,0.8542405113247341,5
578,JPCLN030.png,0.8542405113247341,7
579,JPCLN030.png,0.8842454294104862,9
580,JPCLN133.png,0.7543352817801978,1
581,JPCLN133.png,0.8464499670408159,3
582,JPCLN133.png,0.889926855550597,5
583,JPCLN133.png,0.9344450694597731,7
584,JPCLN133.png,0.9344450694597731,9
585,JPCLN050.png,0.9103615656169449,1
586,JPCLN050.png,0.9103615656169449,3
587,JPCLN050.png,0.9103615656169449,5
588,JPCLN050.png,0.9103615656169449,7
589,JPCLN050.png,0.9103615656169449,9
590,JPCLN051.png,0.8484558257590484,1
591,JPCLN051.png,0.8484558257590484,3
592,JPCLN051.png,0.8803859082376566,5
593,JPCLN051.png,0.8856870101158973,7
594,JPCLN051.png,0.8928253678946729,9
595,JPCLN103.png,0.8749767899472137,1
596,JPCLN103.png,0.8749767899472137,3
597,JPCLN103.png,0.8997146506634113,5
598,JPCLN103.png,0.8997146506634113,7
599,JPCLN103.png,0.8997146506634113,9
600,JPCLN031.png,0.8900872640798061,1
601,JPCLN031.png,0.8900872640798061,3
602,JPCLN031.png,0.8923006244410088,5
603,JPCLN031.png,0.8923006244410088,7
604,JPCLN031.png,0.9034776844332828,9
605,JPCLN114.png,0.8734862756835748,1
606,JPCLN114.png,0.8734862756835748,3
607,JPCLN114.png,0.8734862756835748,5
608,JPCLN114.png,0.8991988764899997,7
609,JPCLN114.png,0.8991988764899997,9
610,JPCLN004.png,0.8154656402702211,1
611,JPCLN004.png,0.8608012413132831,3
612,JPCLN004.png,0.8608012413132831,5
613,JPCLN004.png,0.8668682368433398,7
614,JPCLN004.png,0.8668682368433398,9
615,JPCNN061.png,0.8711833514546992,1
616,JPCNN061.png,0.9340641844436056,3
617,JPCNN061.png,0.9340641844436056,5
618,JPCNN061.png,0.9340641844436056,7
619,JPCNN061.png,0.9340641844436056,9
620,JPCLN146.png,0.8574272647471058,1
621,JPCLN146.png,0.9096713053020101,3
622,JPCLN146.png,0.9096713053020101,5
623,JPCLN146.png,0.9096713053020101,7
624,JPCLN146.png,0.9125917545938199,9
625,JPCLN010.png,0.8842226648899962,1
626,JPCLN010.png,0.8842226648899962,3
627,JPCLN010.png,0.8842226648899962,5
628,JPCLN010.png,0.8842226648899962,7
629,JPCLN010.png,0.8842226648899962,9
630,JPCNN041.png,0.730053515408747,1
631,JPCNN041.png,0.8553911806543385,3
632,JPCNN041.png,0.8553911806543385,5
633,JPCNN041.png,0.8553911806543385,7
634,JPCNN041.png,0.8759264327843163,9
635,JPCLN017.png,0.8468693511916275,1
636,JPCLN017.png,0.8885224001074051,3
637,JPCLN017.png,0.8885224001074051,5
638,JPCLN017.png,0.8885224001074051,7
639,JPCLN017.png,0.8885224001074051,9
640,JPCLN151.png,0.879159312986957,1
641,JPCLN151.png,0.879159312986957,3
642,JPCLN151.png,0.8792653963747543,5
643,JPCLN151.png,0.8792653963747543,7
644,JPCLN151.png,0.8792653963747543,9
645,JPCLN058.png,0.8487001706348877,1
646,JPCLN058.png,0.8890608364797803,3
647,JPCLN058.png,0.8890608364797803,5
648,JPCLN058.png,0.9136588288964814,7
649,JPCLN058.png,0.9136588288964814,9
650,JPCNN079.png,0.7746395713168571,1
651,JPCNN079.png,0.7746395713168571,3
652,JPCNN079.png,0.8382699850644184,5
653,JPCNN079.png,0.8822248397704354,7
654,JPCNN079.png,0.8822248397704354,9
655,JPCLN060.png,0.8680662229049326,1
656,JPCLN060.png,0.8814719759935246,3
657,JPCLN060.png,0.9024415704923737,5
658,JPCLN060.png,0.9024415704923737,7
659,JPCLN060.png,0.9024415704923737,9
660,JPCNN008.png,0.884772786093258,1
661,JPCNN008.png,0.9009695470546009,3
662,JPCNN008.png,0.9009695470546009,5
663,JPCNN008.png,0.9009695470546009,7
664,JPCNN008.png,0.9009695470546009,9
665,JPCLN138.png,0.9035833537801768,1
666,JPCLN138.png,0.9035833537801768,3
667,JPCLN138.png,0.9035833537801768,5
668,JPCLN138.png,0.9035833537801768,7
669,JPCLN138.png,0.9035833537801768,9
670,JPCLN065.png,0.7747030450311131,1
671,JPCLN065.png,0.7747030450311131,3
672,JPCLN065.png,0.7876149276039538,5
673,JPCLN065.png,0.8092251845560474,7
674,JPCLN065.png,0.8092251845560474,9
675,JPCNN060.png,0.883080051060782,1
676,JPCNN060.png,0.883080051060782,3
677,JPCNN060.png,0.883080051060782,5
678,JPCNN060.png,0.883080051060782,7
679,JPCNN060.png,0.9023316719651248,9
680,JPCNN009.png,0.8966612391905965,1
681,JPCNN009.png,0.8966612391905965,3
682,JPCNN009.png,0.8966612391905965,5
683,JPCNN009.png,0.9006710900473933,7
684,JPCNN009.png,0.9006710900473933,9
685,JPCLN048.png,0.787738240116896,1
686,JPCLN048.png,0.8233740561584466,3
687,JPCLN048.png,0.8233740561584466,5
688,JPCLN048.png,0.8233740561584466,7
689,JPCLN048.png,0.8343104007680239,9
690,JPCLN095.png,0.8481392737669433,1
691,JPCLN095.png,0.8613585679558856,3
692,JPCLN095.png,0.8613585679558856,5
693,JPCLN095.png,0.8613585679558856,7
694,JPCLN095.png,0.8613585679558856,9
695,JPCNN093.png,0.8888932748879028,1
696,JPCNN093.png,0.8888932748879028,3
697,JPCNN093.png,0.9124834255486056,5
698,JPCNN093.png,0.9124834255486056,7
699,JPCNN093.png,0.9124834255486056,9
700,JPCNN074.png,0.8789251243574371,1
701,JPCNN074.png,0.9061223195026012,3
702,JPCNN074.png,0.9061223195026012,5
703,JPCNN074.png,0.9061223195026012,7
704,JPCNN074.png,0.9061223195026012,9
705,JPCNN086.png,0.8659862673328168,1
706,JPCNN086.png,0.8659862673328168,3
707,JPCNN086.png,0.89865067779481,5
708,JPCNN086.png,0.9015033958915123,7
709,JPCNN086.png,0.9015033958915123,9
710,JPCLN152.png,0.8264560117370201,1
711,JPCLN152.png,0.9064189235895096,3
712,JPCLN152.png,0.9064189235895096,5
713,JPCLN152.png,0.9064189235895096,7
714,JPCLN152.png,0.9064189235895096,9
715,JPCNN012.png,0.9491230385234142,1
716,JPCNN012.png,0.9491230385234142,3
717,JPCNN012.png,0.9491230385234142,5
718,JPCNN012.png,0.9491230385234142,7
719,JPCNN012.png,0.9491230385234142,9
720,JPCNN063.png,0.8517786743445008,1
721,JPCNN063.png,0.9252480359587337,3
722,JPCNN063.png,0.9252480359587337,5
723,JPCNN063.png,0.9252480359587337,7
724,JPCNN063.png,0.9252480359587337,9
725,JPCNN043.png,0.8902422925563988,1
726,JPCNN043.png,0.8902422925563988,3
727,JPCNN043.png,0.8902422925563988,5
728,JPCNN043.png,0.8902422925563988,7
729,JPCNN043.png,0.8902422925563988,9
730,JPCLN090.png,0.7946311474156933,1
731,JPCLN090.png,0.822537469401778,3
732,JPCLN090.png,0.8436016786237249,5
733,JPCLN090.png,0.8436016786237249,7
734,JPCLN090.png,0.8975346229478739,9
735,JPCLN071.png,0.7447077633546322,1
736,JPCLN071.png,0.824502516453736,3
737,JPCLN071.png,0.824502516453736,5
738,JPCLN071.png,0.824502516453736,7
739,JPCLN071.png,0.886049705586748,9
740,JPCLN147.png,0.8630026630348869,1
741,JPCLN147.png,0.9298183388776541,3
742,JPCLN147.png,0.9298183388776541,5
743,JPCLN147.png,0.9298183388776541,7
744,JPCLN147.png,0.9298183388776541,9
745,JPCLN067.png,0.7966129315315768,1
746,JPCLN067.png,0.8721444681898988,3
747,JPCLN067.png,0.8721444681898988,5
748,JPCLN067.png,0.8721444681898988,7
749,JPCLN067.png,0.8800532054128364,9
750,JPCNN070.png,0.8722822219762496,1
751,JPCNN070.png,0.8722822219762496,3
752,JPCNN070.png,0.8722822219762496,5
753,JPCNN070.png,0.8722822219762496,7
754,JPCNN070.png,0.8722822219762496,9
755,JPCLN024.png,0.891880696658307,1
756,JPCLN024.png,0.891880696658307,3
757,JPCLN024.png,0.891880696658307,5
758,JPCLN024.png,0.891880696658307,7
759,JPCLN024.png,0.891880696658307,9
760,JPCLN105.png,0.9170720628797504,1
761,JPCLN105.png,0.9170720628797504,3
762,JPCLN105.png,0.9170720628797504,5
763,JPCLN105.png,0.9170720628797504,7
764,JPCLN105.png,0.9170720628797504,9
765,JPCLN032.png,0.8499634400882756,1
766,JPCLN032.png,0.8901701626712328,3
767,JPCLN032.png,0.9207652756867313,5
768,JPCLN032.png,0.9309869192054628,7
769,JPCLN032.png,0.9309869192054628,9
770,MCUCXR_0195_1.png,0.862502797303796,1
771,MCUCXR_0195_1.png,0.8921278731973328,3
772,MCUCXR_0195_1.png,0.8921278731973328,5
773,MCUCXR_0195_1.png,0.8921278731973328,7
774,MCUCXR_0195_1.png,0.8921278731973328,9
775,MCUCXR_0294_1.png,0.7725388688062317,1
776,MCUCXR_0294_1.png,0.8536616912848902,3
777,MCUCXR_0294_1.png,0.8536616912848902,5
778,MCUCXR_0294_1.png,0.8998886099287313,7
779,MCUCXR_0294_1.png,0.8998886099287313,9
780,MCUCXR_0057_0.png,0.8210389150387754,1
781,MCUCXR_0057_0.png,0.8210389150387754,3
782,MCUCXR_0057_0.png,0.8742664778057799,5
783,MCUCXR_0057_0.png,0.8742664778057799,7
784,MCUCXR_0057_0.png,0.8742664778057799,9
785,MCUCXR_0068_0.png,0.8474762847746589,1
786,MCUCXR_0068_0.png,0.8474762847746589,3
787,MCUCXR_0068_0.png,0.8637092680199236,5
788,MCUCXR_0068_0.png,0.8637092680199236,7
789,MCUCXR_0068_0.png,0.8637092680199236,9
790,MCUCXR_0053_0.png,0.8854616399010062,1
791,MCUCXR_0053_0.png,0.8854616399010062,3
792,MCUCXR_0053_0.png,0.9316455328833284,5
793,MCUCXR_0053_0.png,0.9316455328833284,7
794,MCUCXR_0053_0.png,0.9316455328833284,9
795,MCUCXR_0002_0.png,0.866153886818386,1
796,MCUCXR_0002_0.png,0.866153886818386,3
797,MCUCXR_0002_0.png,0.870989284769981,5
798,MCUCXR_0002_0.png,0.8980527041602052,7
799,MCUCXR_0002_0.png,0.8980527041602052,9
800,MCUCXR_0020_0.png,0.8113275509911709,1
801,MCUCXR_0020_0.png,0.8883233254553278,3
802,MCUCXR_0020_0.png,0.8883233254553278,5
803,MCUCXR_0020_0.png,0.8883233254553278,7
804,MCUCXR_0020_0.png,0.8883233254553278,9
805,MCUCXR_0052_0.png,0.724545362626569,1
806,MCUCXR_0052_0.png,0.8320703946554497,3
807,MCUCXR_0052_0.png,0.852513015340546,5
808,MCUCXR_0052_0.png,0.852513015340546,7
809,MCUCXR_0052_0.png,0.852513015340546,9
810,MCUCXR_0126_1.png,0.7984527557634211,1
811,MCUCXR_0126_1.png,0.8313538210661185,3
812,MCUCXR_0126_1.png,0.8313538210661185,5
813,MCUCXR_0126_1.png,0.8313538210661185,7
814,MCUCXR_0126_1.png,0.8313538210661185,9
815,MCUCXR_0062_0.png,0.8842292473266727,1
816,MCUCXR_0062_0.png,0.9235428140728512,3
817,MCUCXR_0062_0.png,0.9428153382993268,5
818,MCUCXR_0062_0.png,0.9428153382993268,7
819,MCUCXR_0062_0.png,0.9428153382993268,9
820,MCUCXR_0069_0.png,0.8863836360805389,1
821,MCUCXR_0069_0.png,0.8876241110197244,3
822,MCUCXR_0069_0.png,0.8876241110197244,5
823,MCUCXR_0069_0.png,0.8876241110197244,7
824,MCUCXR_0069_0.png,0.8876241110197244,9
825,MCUCXR_0022_0.png,0.8922641021909516,1
826,MCUCXR_0022_0.png,0.8997365985408183,3
827,MCUCXR_0022_0.png,0.8997365985408183,5
828,MCUCXR_0022_0.png,0.8997365985408183,7
829,MCUCXR_0022_0.png,0.9062613146310987,9
830,MCUCXR_0313_1.png,0.8953128574352553,1
831,MCUCXR_0313_1.png,0.8953128574352553,3
832,MCUCXR_0313_1.png,0.8953128574352553,5
833,MCUCXR_0313_1.png,0.9132780336067824,7
834,MCUCXR_0313_1.png,0.9277709810861364,9
835,MCUCXR_0369_1.png,0.8288695703803394,1
836,MCUCXR_0369_1.png,0.8812109223089777,3
837,MCUCXR_0369_1.png,0.8929044697894643,5
838,MCUCXR_0369_1.png,0.8929044697894643,7
839,MCUCXR_0369_1.png,0.8929044697894643,9
840,MCUCXR_0218_1.png,0.8791233991930572,1
841,MCUCXR_0218_1.png,0.8791233991930572,3
842,MCUCXR_0218_1.png,0.8791233991930572,5
843,MCUCXR_0218_1.png,0.8791233991930572,7
844,MCUCXR_0218_1.png,0.8797226912881749,9
845,MCUCXR_0170_1.png,0.8437330825996524,1
846,MCUCXR_0170_1.png,0.870464559317176,3
847,MCUCXR_0170_1.png,0.8915981020189437,5
848,MCUCXR_0170_1.png,0.8915981020189437,7
849,MCUCXR_0170_1.png,0.8915981020189437,9
850,MCUCXR_0038_0.png,0.8688045084209647,1
851,MCUCXR_0038_0.png,0.8688045084209647,3
852,MCUCXR_0038_0.png,0.8688045084209647,5
853,MCUCXR_0038_0.png,0.8752625139376876,7
854,MCUCXR_0038_0.png,0.8864705415720368,9
855,MCUCXR_0004_0.png,0.868993960574998,1
856,MCUCXR_0004_0.png,0.8825283143518996,3
857,MCUCXR_0004_0.png,0.9200553237780963,5
858,MCUCXR_0004_0.png,0.9200553237780963,7
859,MCUCXR_0004_0.png,0.9200553237780963,9
860,MCUCXR_0275_1.png,0.8923673634435578,1
861,MCUCXR_0275_1.png,0.8923673634435578,3
862,MCUCXR_0275_1.png,0.8923673634435578,5
863,MCUCXR_0275_1.png,0.8923673634435578,7
864,MCUCXR_0275_1.png,0.8923673634435578,9
865,MCUCXR_0289_1.png,0.9044849513187072,1
866,MCUCXR_0289_1.png,0.9044849513187072,3
867,MCUCXR_0289_1.png,0.9044849513187072,5
868,MCUCXR_0289_1.png,0.9044849513187072,7
869,MCUCXR_0289_1.png,0.9044849513187072,9
870,MCUCXR_0352_1.png,0.8739407907808464,1
871,MCUCXR_0352_1.png,0.9204876838121239,3
872,MCUCXR_0352_1.png,0.9204876838121239,5
873,MCUCXR_0352_1.png,0.9204876838121239,7
874,MCUCXR_0352_1.png,0.9204876838121239,9
875,MCUCXR_0089_0.png,0.9135558494020547,1
876,MCUCXR_0089_0.png,0.9135558494020547,3
877,MCUCXR_0089_0.png,0.9135558494020547,5
878,MCUCXR_0089_0.png,0.9135558494020547,7
879,MCUCXR_0089_0.png,0.9135558494020547,9
880,MCUCXR_0056_0.png,0.776094829863567,1
881,MCUCXR_0056_0.png,0.8190720111300168,3
882,MCUCXR_0056_0.png,0.8190720111300168,5
883,MCUCXR_0056_0.png,0.8190720111300168,7
884,MCUCXR_0056_0.png,0.8190720111300168,9
885,MCUCXR_0150_1.png,0.9031383650646676,1
886,MCUCXR_0150_1.png,0.9064608421563081,3
887,MCUCXR_0150_1.png,0.9173636730594121,5
888,MCUCXR_0150_1.png,0.9173636730594121,7
889,MCUCXR_0150_1.png,0.9173636730594121,9
890,MCUCXR_0102_0.png,0.81691511900899,1
891,MCUCXR_0102_0.png,0.8402933087085763,3
892,MCUCXR_0102_0.png,0.8922305764411027,5
893,MCUCXR_0102_0.png,0.8922305764411027,7
894,MCUCXR_0102_0.png,0.8922305764411027,9
895,MCUCXR_0101_0.png,0.8280924345753639,1
896,MCUCXR_0101_0.png,0.9109815964764361,3
897,MCUCXR_0101_0.png,0.9109815964764361,5
898,MCUCXR_0101_0.png,0.9109815964764361,7
899,MCUCXR_0101_0.png,0.9109815964764361,9
900,MCUCXR_0362_1.png,0.767320977935388,1
901,MCUCXR_0362_1.png,0.875287343974907,3
902,MCUCXR_0362_1.png,0.875287343974907,5
903,MCUCXR_0362_1.png,0.875287343974907,7
904,MCUCXR_0362_1.png,0.875287343974907,9
